modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;6152,43;1,57475;877,615;0,011435214;0,007261606;7,66E-05
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;388430,88;79,412;353,75424;19,780495;0,24908696;0,005046451
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;6752,938;1,8965;737,74524;0,59697515;0,3147773;0,004224761
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;13989,236;1,76175;756,4175;0,2089071;0,11857931;9,69E-04
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;130006,11;30,148;33334,074;4,5190334;0,14989497;9,75E-04
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;199847,97;78,79775;408,143;20,771267;0,2636023;0,010185518
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;127883,12;40,0185;607,11224;7,219974;0,1804159;0,005389881
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;12060,625;1,74725;681,9605;0,1974708;0,11301806;0,001045913
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;15020,451;1,6815;682,3005;0,1974708;0,11743729;9,04E-04
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;14647,579;1,6205;674,9653;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;6319,024;1,55575;877,033;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;16427,54;1,832;681,203;0,008111063;0,004427436;3,49E-05
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;57129,562;17,02375;792,33527;2,163184;0,1270686;0,003325268
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;405378,94;40,84075;29560,057;2,435984;0,059645914;3,48E-04
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;5622,319;1,636;680,27325;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;401322,06;78,79525;407,70425;20,785677;0,26379353;0,005127213
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;15437,559;1,56275;764,7;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;14594,124;1,56425;702,544;0;0;0
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;728699,9;99,3635;101414,09;7,9206986;0,079714365;4,54E-04
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;63346,938;5,804;1195,7037;2,5320642;0,43626192;0,003362458
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;9953,213;1,42325;678,298;0;0;0
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;392896,62;80,30725;354,77124;19,786598;0,2463862;0,004991015
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;13561,176;1,5345;681,3422;0,011435214;0,007452079;5,61E-05
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;307069,47;39,07575;601,355;7,4658017;0,19105972;0,002384608
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4621,83;1,44275;695,1685;0;0;0
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;13924,266;1,55575;678,8818;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;19872,21;1,9155;1202,3395;0;0;0
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;242140,66;39,8475;599,0402;7,3046794;0,18331587;0,00294388
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;11207,62;1,55475;703,622;0,011435214;0,007355019;6,27E-05
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;139583,03;32,85425;22755,08;5,1360135;0,1563272;0,001398949
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;19887,059;2,099;752,507;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;17214,104;1,8665;708,94025;0,011435214;0,006126555;4,71E-05
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;403723,47;78,82025;409,2975;20,785662;0,26370966;0,005096818
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4953,1807;1,492;681,12823;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;723155;96,04725;98858,8;8,834801;0,0919839;5,16E-04
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;49337,613;4,356;1309,9528;1,4891533;0,34186256;0,002385044
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;13582,386;1,511;675,207;0,011435214;0,007567978;5,62E-05
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;5667,286;1,74775;675,257;0;0;0
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;13303,025;1,9195;731,1275;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;307928,1;38,90075;608,2965;7,397431;0,19016166;0,002355787
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;771296,25;98,74375;102191,055;8,066823;0,08169451;4,50E-04
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;689211,9;120,227;65653,21;7,7832837;0,06473824;5,78E-04
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;302364,53;41,841;30697,982;2,191406;0,05237461;3,60E-04
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;12180,464;1,61925;717,9805;0,2089071;0,12901472;0,001079051
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;127841,73;40,174;603,1287;7,2502666;0,18047161;0,005415779
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;514044,34;78,94475;2305,8118;18,943748;0,23996212;0,003527027
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;246566,98;28,8235;22898,084;8,96243;0,31094176;0,001884654
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4904,271;1,46125;678,9245;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;260370,73;28,88225;28087,93;5,904522;0,20443428;0,001090905
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;199234,58;78,82425;406,4395;20,788582;0,26373333;0,010225621
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;13682,624;1,50625;696,5535;0;0;0
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;427854,34;42,36;31160,834;1,7116501;0,040407225;2,31E-04
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;407173,72;41,80425;30382,525;2,2187786;0,053075433;3,12E-04
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;12104,697;1,755;675,47723;0,2089071;0,119035386;0,001107704
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;6073,313;1,59875;880,526;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;11901,635;1,74525;680,983;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;6224,111;1,727;760,3237;0,17527768;0,10149258;0,001267616
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;293034,06;76,8905;96511,7;11,1505785;0,14501894;8,86E-04
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;10739,634;1,5685;691,27325;0,008350402;0,005323814;4,73E-05
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;150121,8;16,81925;722,7965;1,2498227;0,074309066;7,94E-04
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;5561,5747;1,65525;706,501;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;58436,926;17,138;730,142;0,5230031;0,030517159;7,96E-04
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;6794,407;1,9915;698,7463;0,17513633;0,087941915;0,001270773
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4843,523;1,536;685,8923;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;12899,588;1,42375;703,764;0;0;0
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4732,625;1,44575;684,41;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;67357,85;6,0895;1242,7815;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;16959,176;1,5595;911,2203;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;659943,75;85,4735;105121,99;10,5486965;0,123414814;6,16E-04
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;12818,534;1,53375;889,099;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;312733,56;39,87975;602,121;7,3375034;0,18399072;0,002301927
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12276,973;1,387;684,85724;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;180176,6;56,95425;583,5695;13,486058;0,23678756;0,00725009
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;11345,338;1,58625;692,302;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;19002,314;2,01875;739,60376;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;15368,715;1,67625;686,01373;0,011435214;0,006821903;5,14E-05
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;5850,5234;1,59625;771,5665;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;135598,77;12,312;8279,352;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;17510,607;1,61325;886,9335;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;188898,62;78,092;357,01425;19,928173;0,2551884;0,010353978
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;8386,955;2,18375;755,3975;0,6082259;0,2785236;0,003815498
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;237186,2;29,55925;32664,691;4,669571;0,15797326;8,28E-04
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;385993,53;60,8755;828,1455;16,921577;0,27797025;0,004291821
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;399098,5;78,75525;408,27625;20,79296;0,26401997;0,005157224
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;5013,458;1,50825;699,64575;0;0;0
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;11755,546;1,7235;680,34076;0,2089071;0,12121096;0,001125641
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;189402,23;78,23375;357,9845;19,918121;0,25459754;0,010321229
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;5648,295;1,69625;684,097;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;14697,692;1,88075;729,27374;0;0;0
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;311992,1;64,953;469,46774;15,779966;0,24294437;0,004982831
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;10223,025;1,444;694,21173;0;0;0
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;35774,95;4,7565;752,3585;0,7179688;0,15094478;0,001658183
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;304963,6;39,118;597,2413;7,722437;0,19741389;0,00248361
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;13233,123;1,41825;738,5505;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;5222,429;1,64425;690,9752;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;388849,94;78,08075;357,70474;20,008259;0,25625086;0,005098594
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;15201,208;1,5095;750,2098;0;0;0
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;391454,03;79,18;358,4325;19,872;0,25097245;0,005030398
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;14497,044;1,96875;743,81573;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;311794,4;39,41525;608,5985;7,326685;0,18588454;0,002304856
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;15586,802;1,747;688,781;0,1974708;0,11303423;8,79E-04
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;307378,7;38,90375;608,033;7,396667;0,19012734;0,002359692
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;10609,97;1,475;724,0767;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;192422,89;78,1925;357,9425;19,942757;0,25504693;0,010174756
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;339821,72;95,9115;98071,9;8,808229;0,091837056;6,67E-04
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;5761,0996;1,86175;679,32574;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;5495,543;1,65525;707,289;0;0;0
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;188035,17;66,136;482,55026;13,855766;0,20950414;0,00718434
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;11539,51;1,7045;674,846;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;5979,574;1,79725;681,3998;0,2089071;0,11623708;0,001632907
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;16813,367;4,7615;759,7805;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;7181,831;1,97325;746,7885;0,21058403;0,10671938;0,001437462
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;17152,396;1,597;888,697;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;176272,75;60,4615;532,7745;13,217417;0,21860883;0,007278293
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;301077,62;40,884;29544,715;2,4221554;0,05924458;4,06E-04
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;197496,02;79,37175;365,30225;19,71463;0,24838346;0,009801007
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;540625,8;91,04925;69206,9;8,198201;0,09004139;6,65E-04
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;11700,842;1,53625;782,4605;0,011435214;0,00744359;5,86E-05
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;668167,94;88,06275;106536,55;10,004024;0,11360108;5,77E-04
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;22824,889;1,73325;1144,0515;0,1974708;0,11393094;5,76E-04
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;6277,5474;1,7045;734,41876;0;0;0
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;143963,06;16,42225;714,4078;1,6156583;0,09838227;0,001069214
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;370022,47;100,4605;102213,03;7,886571;0,0785042;5,67E-04
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;407001,84;41,339;29838,746;2,2990081;0,05561354;3,26E-04
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;86708,62;16,304;2483,2373;2,546163;0,156168;0,002282715
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;365086,06;121,89675;65797,47;7,4710283;0,061289806;7,30E-04
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4459,133;1,405;678,182;0;0;0
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;14258,791;1,47;740,81274;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;136903,28;30,77025;34401,16;3,8965518;0,12663373;8,10E-04
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;19652,8;2,0405;709,7945;0,046324078;0,022702318;1,73E-04
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;16678,92;4,76225;752,806;0,71777815;0,15072249;0,00296517
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;46322,773;4,75425;760,64526;0,1974708;0,041535635;3,66E-04
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;289720,78;280,022;0;22,739483;0,08120606;0,007848758
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;12554,139;1,41025;679,42;0;0;0
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;17474,328;1,841;727,78326;0,2089071;0,113474794;8,44E-04
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;468433,56;280,022;0;22,739483;0,08120606;0,004854367
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;6164,4736;1,76825;694,00775;0,1974708;0,111675836;0,001506887
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;11421,542;1,5105;743,0347;0,1974708;0,13073207;0,001047486
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;305261,72;87,827;106707,09;10,352034;0,11786846;7,54E-04
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;9630,945;1,42225;673,51;0;0;0
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; FORGETTING ; BDIEngine ;15619,507;2,10725;738,3818;0;0;0
BBGPIntegratedRelevanceModel ; FORGETTING ; BBGPEngine ;4631,9673;1,4335;706,1185;0;0;0
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;305077,03;79,26925;2567,3633;18,944275;0,23898643;0,00572766
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;302043,44;82,95875;90884,7;10,519094;0,12679909;8,69E-04
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;367211,22;79,13425;2756,2244;18,90113;0,23884894;0,004787842
BDIIntegratedRelevanceModel ; DEFAULT ; BDIEngine ;380280,12;280,022;0;22,739483;0,08120606;0,005979667
DefaultRelevanceModel ; FORGETTING ; SOAREngine ;14459,924;1,5415;703,28076;0;0;0
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;4712,4;1,431;718,66327;0;0;0
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;12648,933;1,422;681,2277;0;0;0
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;124311,14;29,8485;32892,695;4,541217;0,15214221;0,00100195
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;651264,2;86,8445;105559,336;10,3150015;0,11877553;6,04E-04
